numero_processo;dia_semana;ano
02012318620248060166;Segunda;2024
30042288520248060000;;2024
30213561820248060001;;2024
06334275720248060000;Sexta;2024
02003903720228060045;Sexta;2024
30021102020248060071;Quinta;2024
06333374920248060000;Quinta;2024
02777678520238060001;Quinta;2024
02083683220248060001;Quinta;2024
30014135520248060020;Quinta;2024
02622552820248060001;Quarta;2024
02554084420238060001;Quarta;2024
02620786420248060001;Quarta;2024
06332811620248060000;Quarta;2024
02554084420238060001;Quarta;2024
02699336520228060001;Quarta;2024
02621115420248060001;Quarta;2024
02005011920248060120;Terça;2024
30007029020238060115;Terça;2024
02614715120248060001;Segunda;2024
00519945920218060173;Segunda;2024
30003728220238060151;;2024
02609544620248060001;Sexta;2024
02051331520248060112;Sexta;2024
30199644320248060001;Quinta;2024
30006457920248060166;Quarta;2024
02602616220248060001;Quarta;2024
30198137720248060001;Quarta;2024
30197999320248060001;Quarta;2024
02604028120248060001;Quarta;2024
00103285120248060051;Quarta;2024
02005690620248060140;Terça;2024
02006554420228060108;Segunda;2024
00512753520218060090;Segunda;2024
30007308920248060158;Segunda;2024
06327295120248060000;Segunda;2024
02595505720248060001;Segunda;2024
02031171720248060071;Segunda;2024
30193564520248060001;;2024
02006444220228060099;Sexta;2024
30000216220248060220;Sexta;2024
30009892820248060112;Sexta;2024
30039144220248060000;Sexta;2024
02030947120248060071;Sexta;2024
30005867320238060151;Quinta;2024
02586758720248060001;Quinta;2024
06325761820248060000;Quinta;2024
30001453320248060030;Quarta;2024
30001461820248060030;Quarta;2024
30189546120248060001;Quarta;2024
06323934720248060000;Terça;2024
02004945120248060112;Terça;2024
02580530820248060001;Terça;2024
08000105420248060122;Terça;2024
06322774120248060000;Segunda;2024
02577075720248060001;Segunda;2024
02016216120248060035;;2024
30185016620248060001;Sexta;2024
30000455420238060114;Sexta;2024
30088288320238060001;Sexta;2024
02011116720248060158;Quinta;2024
02012283620238060112;Quinta;2024
30183215020248060001;Quinta;2024
02566751720248060001;Quinta;2024
02567055220248060001;Quinta;2024
02567332020248060001;Quinta;2024
02566275820248060001;Quinta;2024
02004636020248060167;Quarta;2024
02563053820248060001;Quarta;2024
06319604320248060000;Quarta;2024
30182739120248060001;Quarta;2024
06319847120248060000;Quarta;2024
02557996220248060001;Terça;2024
01710961420188060001;Terça;2024
30181681720248060001;Terça;2024
30007057620248060158;Terça;2024
06319093220248060000;Terça;2024
06319197620248060000;Terça;2024
30035896720248060000;Terça;2024
02561122320248060001;Terça;2024
02553821220248060001;Segunda;2024
02350470620238060001;Segunda;2024
02260033120218060001;Segunda;2024
30035429320248060000;Segunda;2024
02555588820248060001;Segunda;2024
02555865620248060001;Segunda;2024
02014386120228060035;Segunda;2024
02551145520248060001;;2024
06317413020248060000;;2024
02493701620238060001;Sexta;2024
02547161120248060001;Sexta;2024
02006578620228060181;Quinta;2024
06316339820248060000;Quinta;2024
02544424720248060001;Quinta;2024
30178607820248060001;Quinta;2024
30034407120248060000;Quarta;2024
30034371920248060000;Quarta;2024
02617480420238060001;Quarta;2024
02540301920248060001;Quarta;2024
30175299620248060001;Terça;2024
02534144420248060001;Segunda;2024
02534023020248060001;Segunda;2024
02011987720248060043;Segunda;2024
02533823920248060001;Segunda;2024
02533425720248060001;Segunda;2024
02530438020248060001;;2024
30173298920248060001;Sexta;2024
30173644920248060001;Sexta;2024
06312719620248060000;Sexta;2024
30011593320248060004;Sexta;2024
02608600620218060001;Sexta;2024
30011610320248060004;Sexta;2024
02527909220248060001;Sexta;2024
01128139520188060001;Quinta;2024
30172345920248060001;Quinta;2024
02520772020248060001;Quarta;2024
02519845720248060001;Quarta;2024
02520495220248060001;Quarta;2024
02520599620248060001;Quarta;2024
02521941120248060001;Quarta;2024
02520677320248060001;Quarta;2024
02515004220248060001;Terça;2024
02516286220248060001;Terça;2024
30007048220238060043;Terça;2024
02516493820248060001;Terça;2024
02516164820248060001;Terça;2024
30168621320248060001;Segunda;2024
30000241420248060221;Segunda;2024
06309558320248060000;Segunda;2024
02010004920248060137;Segunda;2024
30168319020248060001;;2024
06308787420248060000;Sexta;2024
02506309420248060001;Quinta;2024
30009413620248060220;Quinta;2024
02503416420248060001;Quinta;2024
02179439820238060001;Quinta;2024
02504819820248060001;Quinta;2024
02504057420248060001;Quinta;2024
02503858320248060001;Quinta;2024
02503944520248060001;Quinta;2024
30015347820248060151;Quarta;2024
02501026020248060001;Quarta;2024
06306466220248060000;Terça;2024
02011372220248060043;Terça;2024
06306466220248060000;Terça;2024
30250953320238060001;Terça;2024
02000231720228060076;Terça;2024
02011372220248060043;Terça;2024
02496435820248060001;Terça;2024
02497839220248060001;Terça;2024
02496228220248060001;Terça;2024
06306431020248060000;Terça;2024
02494651220248060001;Terça;2024
30088512920238060001;Segunda;2024
02011391820228060154;Segunda;2024
02492737920248060001;Segunda;2024
30010796920248060004;Segunda;2024
30007513020248060008;;2024
02490381520248060001;;2024
02490598820248060001;;2024
30161571520248060001;Sexta;2024
06304863720248060000;Sexta;2024
06304708320248060000;Sexta;2024
02486909420248060001;Sexta;2024
02012966020248060173;Sexta;2024
30162021920248060001;Sexta;2024
30162143320248060001;Sexta;2024
02013264720238060071;Quinta;2024
06304032120248060000;Quinta;2024
02485177020248060001;Quinta;2024
06303019620248060000;Quarta;2024
02010634820228060136;Quarta;2024
30159978720248060001;Quarta;2024
30006104620248060158;Quarta;2024
02477088020248060001;Terça;2024
06301988920248060000;Terça;2024
00103397420248060053;Terça;2024
30001598520248060169;Terça;2024
06301096620248060000;Segunda;2024
06301295720248060000;Segunda;2024
30008420220248060112;Segunda;2024
02469795420248060001;;2024
02469778420248060001;;2024
30005408320248060043;Sexta;2024
02468435720248060001;Sexta;2024
02511750920208060001;Sexta;2024
30358996020238060001;Sexta;2024
02001736320248060064;Sexta;2024
02876318420228060001;Sexta;2024
06300420420248060000;Sexta;2024
30304485420238060001;Sexta;2024
02465664120248060001;Sexta;2024
02467916120248060001;Sexta;2024
02462000220248060001;Quinta;2024
02463550520248060001;Quinta;2024
02457185420248060001;Quarta;2024
30004122020248060122;Quarta;2024
02457306820248060001;Quarta;2024
30158907720238060001;Quarta;2024
02012922920248060171;Quarta;2024
02457315320248060001;Quarta;2024
02460632020248060001;Quarta;2024
02006181820228060043;Terça;2024
30001790420248060096;Terça;2024
02456068520248060001;Terça;2024
02452829520248060001;Segunda;2024
30005111620218060018;Segunda;2024
02451608220248060001;Segunda;2024
30150347920248060001;Segunda;2024
02447598320248060001;Sexta;2024
02664404620238060001;Sexta;2024
02441145820248060001;Quinta;2024
02441431120248060001;Quinta;2024
30231172120238060001;Quinta;2024
06295172220248060000;Quinta;2024
02009271120248060062;Quinta;2024
02442141320248060001;Quinta;2024
02154098420238060001;Quinta;2024
02441682420248060001;Quinta;2024
02438235820248060001;Quarta;2024
02437352020248060001;Quarta;2024
02437586320248060001;Quarta;2024
02438114420248060001;Quarta;2024
30001368120248060156;Terça;2024
30004769220248060166;Terça;2024
02435178920248060001;Terça;2024
02290365820238060001;Terça;2024
02022791920228060112;Terça;2024
02435083020248060001;Terça;2024
02434416520248060001;Terça;2024
05092836220118060001;Segunda;2024
30004871820248060168;Segunda;2024
30303827420238060001;Segunda;2024
02035122520248060001;Segunda;2024
30028231420248060000;Segunda;2024
02008734820248060158;Segunda;2024
02424846420248060001;Sexta;2024
02552298120218060001;Sexta;2024
02552298120218060001;Sexta;2024
02424708020248060001;Sexta;2024
02426059220248060001;Sexta;2024
02425608820248060001;Sexta;2024
02424854920248060001;Sexta;2024
06291206020248060000;Sexta;2024
02538524120228060001;Sexta;2024
02424768720248060001;Sexta;2024
02425747220248060001;Sexta;2024
30141245220248060001;Sexta;2024
02423260920248060001;Sexta;2024
02424144720248060001;Sexta;2024
02425200920248060001;Sexta;2024
02426708720248060001;Sexta;2024
02424915620248060001;Sexta;2024
02421676620248060001;Quinta;2024
30010227620248060222;Quinta;2024
02021957320248060071;Quinta;2024
30002268220248060126;Quarta;2024
30013043620248060151;Quarta;2024
02207205620238060001;Quarta;2024
02021749720248060071;Quarta;2024
06289811120248060000;Quarta;2024
02417692220248060001;Quarta;2024
30010777720248060173;Terça;2024
30012948920248060151;Terça;2024
06288824120248060000;Terça;2024
30004998220248060119;Segunda;2024
02409829020248060001;Segunda;2024
30004873120248060002;Segunda;2024
02012110320248060035;Segunda;2024
02410521020248060001;Segunda;2024
02002704820248060069;Segunda;2024
02407958220248060001;;2024
02002696320248060069;;2024
00135387120248060064;;2024
30002233620248060124;Sexta;2024
02406676220248060001;Sexta;2024
06287369720248060000;Sexta;2024
06287256820248060000;Sexta;2024
02002183920248060041;Sexta;2024
30019253820248060117;Quinta;2024
02032702420248060112;Quinta;2024
02397677920248060001;Quarta;2024
02029254320248060117;Quarta;2024
02399418820248060001;Quarta;2024
02032455820248060064;Quarta;2024
02393901120248060001;Terça;2024
02395070220248060001;Terça;2024
02393632820248060001;Terça;2024
30003482120248060086;Segunda;2024
02392151720248060001;Segunda;2024
30126868820248060001;;2024
02097517920238060001;Sexta;2024
02097517920238060001;Sexta;2024
30006551420238060052;Sexta;2024
02765608520228060001;Sexta;2024
30009097820248060075;Quinta;2024
30013004520248060071;Quarta;2024
00110704220138060090;Quarta;2024
30001960420248060108;Quarta;2024
30025624920248060000;Quarta;2024
02009372620228060062;Quarta;2024
00110704220138060090;Quarta;2024
02285129520228060001;Quarta;2024
02377264220248060001;Terça;2024
02377220520248060001;Terça;2024
02376095120248060001;Terça;2024
30012727720248060071;Terça;2024
02374215820248060001;Terça;2024
02271578420218060001;Terça;2024
30025157520248060000;Segunda;2024
02372198120248060001;Segunda;2024
30165861620238060001;Segunda;2024
02369720320248060001;Segunda;2024
02370517920248060001;Segunda;2024
02370725520248060001;Segunda;2024
02008323820248060043;Segunda;2024
30000071120248060113;Segunda;2024
02006982020248060137;;2024
08000039720248060175;Sexta;2024
30120667620248060001;Sexta;2024
02008575220248060075;Sexta;2024
30004893920248060054;Sexta;2024
02026623020228060101;Sexta;2024
02027941520248060167;Quinta;2024
00109610520248060167;Quinta;2024
06277643020248060000;Quinta;2024
02362393720248060001;Quinta;2024
30003849320248069000;Quinta;2024
02354868020248060001;Quarta;2024
06277479120248060000;Quarta;2024
02018284920248060071;Quarta;2024
02656491420228060001;Terça;2024
06275928820248060000;Terça;2024
02349272620248060001;Terça;2024
06276266320248060000;Terça;2024
02352538320248060001;Terça;2024
30320654920238060001;Terça;2024
30115470420248060001;Segunda;2024
02037474420228060071;Segunda;2024
30115790920248060001;Segunda;2024
02932482520228060001;Segunda;2024
30003692720248069000;Sexta;2024
02007157420248060034;Sexta;2024
06273789720248060000;Sexta;2024
30003118020248060122;Sexta;2024
02006846420248060160;Sexta;2024
02341451920248060001;Sexta;2024
02341114420248060001;Sexta;2024
06273312620248060000;Quinta;2024
30012214120238060220;Quinta;2024
02336792520248060001;Quinta;2024
30011653320248060071;Quinta;2024
30002634320248060051;Quarta;2024
02495064720228060001;Quarta;2024
30001060720248060169;Quarta;2024
30001078920248060169;Quarta;2024
02495064720228060001;Quarta;2024
06272472520248060000;Quarta;2024
02333086120248060001;Quarta;2024
02013647820228060173;Terça;2024
30109945420248060001;Terça;2024
30010404820248060012;Sexta;2024
06269761620248060000;Sexta;2024
02026727020228060167;Sexta;2024
06269640220248060000;Sexta;2024
02026683320248060112;Sexta;2024
02315487720248060001;Quinta;2024
02051798020238060001;Quinta;2024
06269034420248060000;Quinta;2024
02315678320248060001;Quinta;2024
02003043920248060096;Quarta;2024
30003745120248060043;Quarta;2024
02001621520248060038;Quarta;2024
30022056920248060000;Terça;2024
30010584020248060151;Terça;2024
30003380720248069000;Terça;2024
02309667720248060001;Terça;2024
02307069720248060001;Terça;2024
02307926820248060001;Terça;2024
30160016120238060001;Segunda;2024
02304886920248060001;Segunda;2024
02158280720238060001;Segunda;2024
06266730220248060000;Segunda;2024
02304384320248060001;Segunda;2024
02333028820238060001;Segunda;2024
02304289620248060001;Segunda;2024
30009543020248060157;;2024
02301084620248060001;Sexta;2024
30002816720238060029;Sexta;2024
02002390820248060108;Quinta;2024
06264557120248060000;Quinta;2024
30006851420248060020;Quinta;2024
02296858620248060001;Quinta;2024
02296538120248060001;Quinta;2024
02297265320248060001;Quinta;2024
02296754220248060001;Quinta;2024
02024358320248060064;Quarta;2024
02009088620248060035;Quarta;2024
02786108420228060001;Terça;2024
02004355220248060051;Segunda;2024
02285971320248060001;Segunda;2024
00101925120248060052;Segunda;2024
06261707820248060000;Sexta;2024
30002262520248060048;Quinta;2024
30005382120248060009;Quinta;2024
02279779820248060001;Quinta;2024
06261274420248060000;Quinta;2024
06260729320248060000;Quinta;2024
30002048420248060300;Quarta;2024
02020446620248060117;Quarta;2024
02276011520248060001;Quarta;2024
30018497420248060000;Quarta;2024
30022739020238060117;Quarta;2024
02276826120248060001;Quarta;2024
02010624920228060173;Terça;2024
02004820720248060122;Terça;2024
06259083120248060000;Terça;2024
02000986420248060083;Terça;2024
06258312220248060000;Segunda;2024
02002131020248060108;Segunda;2024
02267073920248060001;Segunda;2024
30102786120238060001;;2024
30001505220248060128;Quinta;2024
02258543020248060001;Quinta;2024
30003023120248060054;Quarta;2024
02004873020248060154;Quarta;2024
30005277120248060112;Terça;2024
06254926320248060000;Terça;2024
02249779020248060001;Terça;2024
02252471720248060001;Terça;2024
30008876520248060157;Terça;2024
02901182720228060001;Terça;2024
02483395820238060001;Terça;2024
02335040220228060001;Terça;2024
30085609220248060001;Terça;2024
06254813420248060000;Terça;2024
30008885020248060157;Terça;2024
30083876820248060001;Segunda;2024
02247198020248060001;Segunda;2024
06254440720248060000;Segunda;2024
30001528920248060041;Segunda;2024
02001603620248060041;Segunda;2024
02248626920248060001;Segunda;2024
02007782420228060114;Segunda;2024
02246756120248060001;Segunda;2024
02246651720248060001;Segunda;2024
02247552520248060001;Segunda;2024
02247726120248060001;Segunda;2024
02247812320248060001;Segunda;2024
30083097420248060001;;2024
30006724120248060173;Sexta;2024
02243196620248060001;Sexta;2024
02001396020248060138;Sexta;2024
30292126720238060001;Sexta;2024
30002962320248060119;Sexta;2024
02241022320248060001;Sexta;2024
02239438020248060001;Quinta;2024
06252709520248060000;Quinta;2024
02002594520248060028;Quinta;2024
30015509720248060000;Quinta;2024
02308053820228060001;Quinta;2024
02239913920248060001;Quinta;2024
02239524220248060001;Quinta;2024
30002104320248060122;Quarta;2024
30054202120228060001;Quarta;2024
30014556720238060173;Quarta;2024
02237064620248060001;Quarta;2024
02235392920248060001;Quarta;2024
02235323720248060001;Quarta;2024
30015015620248060000;Terça;2024
02229755020248060001;Terça;2024
30078601920248060001;Terça;2024
02006814620248060084;Terça;2024
30329401920238060001;Terça;2024
30015015620248060000;Terça;2024
02699705820238060001;Terça;2024
30015067820248060000;Terça;2024
30002960320248060158;Terça;2024
02009776520228060043;Segunda;2024
30004904420248060112;Segunda;2024
30006240220238060017;Segunda;2024
06250007120248060000;Segunda;2024
02004708920248060090;Segunda;2024
02227243220248060001;Segunda;2024
02227615920248060001;Segunda;2024
02002235520248060140;;2024
30004641320248060220;;2024
30001240920248060143;;2024
02224653720248060001;;2024
30002806120248060154;Sexta;2024
06249418320248060000;Sexta;2024
02539961520228060001;Quinta;2024
30006010820248060151;Quarta;2024
30002115520238060092;Quarta;2024
30073821120248060001;Quarta;2024
02331013320228060001;Quarta;2024
06247945720248060000;Quarta;2024
02002993020248060124;Quarta;2024
06247832820248060000;Quarta;2024
06247859520248060000;Quarta;2024
02215889720248060001;Quarta;2024
02215620220248060001;Quarta;2024
30001514620248060028;Terça;2024
02471374620238060001;Terça;2024
02211342020248060001;Terça;2024
00112967720248060117;Terça;2024
02212546320248060001;Terça;2024
02004850620248060075;Segunda;2024
02209661820248060001;Segunda;2024
30002333020248069000;Segunda;2024
30002307520248069000;Segunda;2024
30003155520238060154;Segunda;2024
02207063820248060001;;2024
30069534420248060001;Quinta;2024
06245624520248060000;Quinta;2024
02204249720248060001;Quinta;2024
02452858420238060001;Quarta;2024
02195683620248060001;Terça;2024
02192444620248060001;;2024
06243676020248060000;;2024
02191258520248060001;Sexta;2024
02048292920228060001;Sexta;2024
30116738820238060001;Quinta;2024
02187196420248060001;Quinta;2024
02008241420248060091;Quinta;2024
02180649220248060001;Quarta;2024
02004227820248060075;Quarta;2024
02183800820248060001;Quarta;2024
02003703920248060154;Terça;2024
02180337220248060001;Terça;2024
30350898520238060001;Segunda;2024
30001724520248060182;Segunda;2024
02177565620248060001;Segunda;2024
30000326220248060068;Segunda;2024
02174906920248060001;Segunda;2024
02176153720248060001;Segunda;2024
02174309620248060001;;2024
30009792920248060000;;2024
06239362620248060000;Sexta;2024
30009273320248060000;Quinta;2024
02000724720248060057;Quinta;2024
02001810820248060107;Quinta;2024
06237665420248060000;Quarta;2024
00526655120218060151;Quarta;2024
30047447320228060001;Quarta;2024
30002217320248060154;Quarta;2024
02165821220248060001;Quarta;2024
02165691320248060001;Quarta;2024
02166072520248060001;Quarta;2024
02161439820248060001;Terça;2024
30004833220248060151;Terça;2024
02002039020248060099;Terça;2024
06237223520248060000;Terça;2024
02025882020228060151;Terça;2024
30001744220248069000;Terça;2024
02008238920248060071;Segunda;2024
02160772120248060001;Segunda;2024
30012114420238060075;Segunda;2024
02160608220248060001;Segunda;2024
30003498920248060220;Segunda;2024
02013042620248060112;Segunda;2024
30002601620238060054;Segunda;2024
02158892820248060001;Segunda;2024
02159629720248060001;Segunda;2024
02003863520248060043;;2024
30133063720238060001;;2024
30000421120248060132;;2024
00156925720248060001;Sexta;2024
02154155720248060001;Sexta;2024
02155844420248060001;Sexta;2024
02759476520228060001;Sexta;2024
06235551820248060000;Sexta;2024
30055053620248060001;Quinta;2024
02001481620248060140;Quinta;2024
02153142020248060001;Quinta;2024
30003299820248060220;Quinta;2024
30013594820228060024;Quarta;2024
02148084420248060001;Quarta;2024
30000916420248060128;Quarta;2024
02149115120248060001;Quarta;2024
02148387920248060001;Quarta;2024
02149037420248060001;Quarta;2024
30001012420248060059;Quarta;2024
30004032820248060035;Terça;2024
02879976020218060001;Terça;2024
02879976020218060001;Terça;2024
30007429220248060000;Terça;2024
02001304420248060059;Terça;2024
06232840920248060000;Terça;2024
02014622320228060154;Terça;2024
30050515620248060001;Segunda;2024
30102941520238060001;Segunda;2024
02142212220248060001;Segunda;2024
30001127420248060052;Segunda;2024
00103886420248060167;Segunda;2024
02010897920248060167;Segunda;2024
02139310720248060001;;2024
30001118920248060052;Sexta;2024
02136618020248060001;Sexta;2024
30006874420248060000;Sexta;2024
02000755920248060038;Sexta;2024
00201369420178060158;Sexta;2024
02135353020248060001;Quinta;2024
02132763520248060001;Quinta;2024
30001023020248060052;Quarta;2024
30006606120248060000;Quarta;2024
06229532720248060000;Quarta;2024
02002387820248060122;Quarta;2024
30001031520248060052;Quarta;2024
30002805720248060220;Quarta;2024
06229827720248060000;Quarta;2024
02130079320248060001;Quarta;2024
30000437320248060074;Terça;2024
06228744820248060000;Terça;2024
02126589020248060001;Terça;2024
06228979120248060000;Terça;2024
02315646520238060001;Terça;2024
02120491020248060001;Segunda;2024
30097416520238060001;Segunda;2024
02003666020248060070;Segunda;2024
02009840520248060167;Segunda;2024
02001562920248060128;Segunda;2024
02121972120248060001;Segunda;2024
06228216720248060000;Segunda;2024
02116568520248060001;Sexta;2024
02469995020218060001;Sexta;2024
30042487320248060001;Sexta;2024
30001207620248069000;Quinta;2024
02001876220248060156;Quinta;2024
30005514720248060000;Quarta;2024
02110939120248060001;Quarta;2024
30005558420248060000;Quarta;2024
02016104320228060151;Quarta;2024
02110687820248060001;Quarta;2024
02002409220248060075;Quarta;2024
02110574920248060001;Quarta;2024
02001989620248060122;Terça;2024
06224881820248060000;Terça;2024
06224795620248060000;Terça;2024
02008182620248060117;Terça;2024
30038364520248060001;Terça;2024
02109146020248060001;Terça;2024
30020456220238060167;Terça;2024
02000914320248060125;Segunda;2024
02103066220248060001;Segunda;2024
02103074720248060001;Segunda;2024
02104149120248060001;Segunda;2024
30001438820248060054;Sexta;2024
02101568120248060001;Sexta;2024
30034666620248060001;Sexta;2024
06222336020248060000;Sexta;2024
02001946820248060119;Sexta;2024
02001087220248060095;Sexta;2024
30033782820248060001;Quarta;2024
02350968120228060001;Sexta;2024
30000578920248060128;Sexta;2024
02350968120228060001;Sexta;2024
00101348820248060071;Sexta;2024
06219321620248060000;Sexta;2024
30032129320248060001;Quinta;2024
30000682420238060009;Quinta;2024
02082644020248060001;Quarta;2024
02083232820248060001;Quarta;2024
08000181720238060138;Terça;2024
02002262620248060070;Terça;2024
06214567520248060000;Segunda;2024
06215043420248060000;Segunda;2024
30027191920248060001;Segunda;2024
06215156320248060000;Segunda;2024
30000288020238060158;Segunda;2024
06214800620248060000;Segunda;2024
02002115720248060070;Segunda;2024
02075386620248060001;;2024
06213918020248060000;Sexta;2024
02074060920248060001;Sexta;2024
06214056420248060000;Sexta;2024
30025494720248060001;Sexta;2024
02073836320248060001;Sexta;2024
02073333720248060001;Sexta;2024
02000801820248060156;Sexta;2024
30025408520248060001;Sexta;2024
02071688720248060001;Quinta;2024
02071688720248060001;Quinta;2024
02070363020248060001;Quinta;2024
06213302520248060000;Quinta;2024
02001582420248060055;Quinta;2024
06212445420248060000;Quarta;2024
06212211120248060000;Quarta;2024
30001563620248060071;Quarta;2024
30002803820248060000;Terça;2024
02004945120248060112;Terça;2024
02265426020228060001;Terça;2024
02001393820248060113;Terça;2024
02915343020228060001;Terça;2024
02005069420248060167;Terça;2024
30021744620248060001;Terça;2024
02063763620248060001;Terça;2024
30000971920248060016;Terça;2024
30001989620248060035;Segunda;2024
30000305520248060048;Segunda;2024
02060325520248060001;Segunda;2024
02060637520248060001;Segunda;2024
30001841420248060003;Sexta;2024
02195975720228060001;Sexta;2024
02000488720248060099;Sexta;2024
02004636020248060167;Sexta;2024
02000384120248060132;Quinta;2024
02054470320248060001;Quinta;2024
02053751620248060001;Quinta;2024
06208366320248060000;Quarta;2024
02044250720248060001;Terça;2024
30000413820248060031;Segunda;2024
01928316920198060001;Segunda;2024
01928316920198060001;Segunda;2024
02633099720228060001;Segunda;2024
06207681620248060000;Segunda;2024
02041210820248060001;Segunda;2024
30000174720248060051;Sexta;2024
30001427120248060000;Sexta;2024
02001512120248060091;Sexta;2024
02038552120248060001;Sexta;2024
06205992920248060000;Quinta;2024
02034663620248060001;Quinta;2024
02035122520248060001;Quinta;2024
01058706220188060001;Quinta;2024
30009498820248060001;Quarta;2024
02031060420248060001;Quarta;2024
02004207220228060045;Quarta;2024
02029918020248060001;Quarta;2024
30000662820248060071;Quarta;2024
02170267920238060001;Terça;2024
02000103220248060178;Terça;2024
02026739720248060001;Terça;2024
02027466920248060001;Terça;2024
02026496920248060001;Segunda;2024
30000218120248060052;Segunda;2024
06204789820248060000;Segunda;2024
02001628420248060112;Segunda;2024
02025319320248060001;Segunda;2024
02001736320248060064;Segunda;2024
02023716820248060001;Segunda;2024
30000121720248060086;;2024
30000138820248060122;;2024
08000045520248060087;Quinta;2024
30000085220248060062;Quinta;2024
02004050620228060045;Quinta;2024
30001654020238060036;Quinta;2024
02019870820248060001;Quinta;2024
02001240420248060167;Quinta;2024
02000089020248060104;Quinta;2024
